ID_DB,CBM05, Lumped Species,,,,,,,,,,,,,,,,... CB05 Lumped Species
15,Code,PAR,OLE,TOL,XYL,FORM,ALD2,ETH,ISOP,MEOH,ETOH,CH4,ETHA,IOLE,ALDX,TERP,UNR,NVOL
1048,45203,0.0061,0,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,45210,0.0006,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,43204,0.4848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4848,0
1049,43202,0,0,0,0,0,0,0,0,0,0,0,0.2893,0,0,0,0,0
1049,43201,0,0,0,0,0,0,0,0,0,0,0.1607,0,0,0,0,0,0
1049,43212,0.5716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,43220,0.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,43221,0.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,43214,0.0928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,43248,2.9916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,45201,0.2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2535,0
1050,43317,0.6156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,43561,0.6156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,45501,0,0,0.0456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,43203,0,0,0,0,0,0,0.7497,0,0,0,0,0,0,0,0,0,0
1051,43453,0.1668,0.1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1668,0
1051,43404,0.0418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418,0
1051,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,43203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1053,43453,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1054,43503,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0
1054,43453,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0
1055,43562,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,43203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1057,43201,0,0,0,0,0,0,0,0,0,0,0.523,0,0,0,0,0,0
1057,43203,0,0,0,0,0,0,0.4742,0,0,0,0,0,0,0,0,0,0
1057,43202,0,0,0,0,0,0,0,0,0,0,0,0.0028,0,0,0,0,0
1058,43203,0,0,0,0,0,0,0.7562,0,0,0,0,0,0,0,0,0,0
1058,43201,0,0,0,0,0,0,0,0,0,0,0.2438,0,0,0,0,0,0
1059,43350,1.7776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,43301,0,0,0,0,0,0,0,0,0.0455,0,0,0,0,0,0,0,0
1059,43551,0.0717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,43201,0,0,0,0,0,0,0,0,0,0,0.0179,0,0,0,0,0,0
1059,43430,0.0167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167,0
1059,43441,0.0144,0.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0
1060,43301,0,0,0,0,0,0,0,0,0.5921,0,0,0,0,0,0,0,0
1060,43441,0.5526,0.2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2763,0
1060,43350,0.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,45201,0.9971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9855,0
1061,45702,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,0
1062,45201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1064,43202,0,0,0,0,0,0,0,0,0,0,0,0.3775,0,0,0,0,0
1064,43204,0.3579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3579,0
1064,43212,0.6004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,43201,0,0,0,0,0,0,0,0,0,0,0.1246,0,0,0,0,0,0
1064,43220,0.4035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,45201,0.0207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1035,0
1064,45202,0,0,0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,43301,0,0,0,0,0,0,0,0,0.0027,0,0,0,0,0,0,0,0
1065,43204,1.16955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16955,0
1065,43205,0.055,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,43838,0.0825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825,0
1065,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,43202,0,0,0,0,0,0,0,0,0,0,0,0.0502,0,0,0,0,0
1065,43201,0,0,0,0,0,0,0,0,0,0,0.0051,0,0,0,0,0,0
1066,43203,0,0,0,0,0,0,0.2439,0,0,0,0,0,0,0,0,0,0
1066,45201,0.2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.164,0
1066,43201,0,0,0,0,0,0,0,0,0,0,0.2173,0,0,0,0,0,0
1066,45203,0.0994,0,0.0994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,45202,0,0,0.0921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,43202,0,0,0,0,0,0,0,0,0,0,0,0.0653,0,0,0,0,0
1066,45220,0,0.02455,0.0491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,43201,0,0,0,0,0,0,0,0,0,0,0.3472,0,0,0,0,0,0
1067,45201,0.3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.719,0
1067,43212,0.8656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,43202,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0,0,0,0
1067,43220,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,43224,0.0357,0.0119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,43204,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01125,0
1068,45201,0.4146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.073,0
1068,45202,0,0,0.1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,45203,0.1951,0,0.1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,45220,0,0.09755,0.1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,43434,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1070,43201,0,0,0,0,0,0,0,0,0,0,0.8671,0,0,0,0,0,0
1070,43350,0.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,43301,0,0,0,0,0,0,0,0,0.0154,0,0,0,0,0,0,0,0
1071,43350,1.9654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,43301,0,0,0,0,0,0,0,0,0.0173,0,0,0,0,0,0,0,0
1072,45201,0.5695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8475,0
1072,45801,0.3719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8595,0
1072,45808,0.0586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,0
1073,45201,0.9504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.752,0
1073,45801,0.0496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0
1074,45801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1075,45801,0.5683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8415,0
1075,45201,0.1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981,0
1075,45807,0.1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898,0
1075,45805,0.0496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0
1075,45806,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315,0
1076,45807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1077,45807,0.9445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7225,0
1077,45805,0.0531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2655,0
1077,45801,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065,0
1077,45201,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0
1078,43370,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,45805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1080,46210,2.539115254,0,0.630978959,0.369021041,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,43441,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1082,45300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1083,43369,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,43201,0,0,0,0,0,0,0,0,0,0,0.3839,0,0,0,0,0,0
1084,45201,0.1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9455,0
1084,43302,0,0,0,0,0,0,0,0,0,0.1647,0,0,0,0,0,0,0
1084,43203,0,0,0,0,0,0,0.1638,0,0,0,0,0,0,0,0,0,0
1084,43202,0,0,0,0,0,0,0,0,0,0,0,0.0521,0,0,0,0,0
1084,43205,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,43204,0.02055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02055,0
1084,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,43213,0.0098,0.0049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,43214,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,43140,2.49308959,4.15743E-05,0.023264634,0.033740147,0,0,0,0,0.004999938,0.022275399,0,0,0.005225929,0,0,0.015038731,0
1085,43202,0,0,0,0,0,0,0,0,0,0,0,0.3866,0,0,0,0,0
1085,43201,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
1085,43220,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,43552,2.1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,43551,0.7341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,43560,0.8868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,45202,0,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,43451,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1088,43232,2.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,45202,0,0,0.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,43551,0.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,43433,0.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0
1088,43304,0.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,43552,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,43560,0.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,45201,0.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.735,0
1089,43520,0.156334732,0,0,0,0,0.140962167,0,0,0,0,0,0,0,0.101037833,0,0,0
1089,45202,0,0,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,45740,0.041617108,0.003260309,0.056865984,0.006520619,0,0,0,0,0,0,0,0,0,0,0,0.175481597,0
1089,45205,0,0,0,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,45300,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0
1089,45204,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,43502,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0
1089,43505,0,0.00165,0,0,0,0,0,0,0,0,0,0,0,0.0033,0,0,0
1089,46701,0.0016,0,0,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,45604,0.0007,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,43811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4076,0
1090,43823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3934,0
1090,43804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0
1091,43860,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1092,43776,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1093,43844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6393,0
1093,43840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3334,0
1093,43803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273,0
1094,45202,0,0,0.8065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,43552,0.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,43408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3264
1095,45455,1.1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3242,0
1095,43456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7936
1095,43454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2801
1095,43132,0.434216898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002203405,0
1095,45451,0.1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2989,0
1095,45109,0.046478168,0,0.005896941,0.014803059,0,0,0,0,0,0,0,0,0,0,0,0.000485463,0
1095,45402,0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894,0
1095,46102,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,45705,0.0096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0
1095,43133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,45228,0.0054,0.0054,0.0054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,45226,0,0,0.0048,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0
1095,45470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1128
1095,43780,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0,0,0
1095,43318,0.0328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,45233,0.0037,0,0.0037,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,46701,0.0074,0,0,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,43455,0.0448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0
1095,45452,0.0261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203,0
1095,45311,0.0052,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,45232,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,43650,0.007338546,0,0,0,0,0,0,0,0,0,0,0,0,5.13454E-05,0,0.000729945,0
1095,46702,0.00425,0,0,0.0017,0,0,0,0,0,0,0,0,0,0,0,0.00085,0
1095,45703,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0
1095,46703,0.0048,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,45227,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.005,0
1095,43463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128
1095,43134,0.008747326,0.000175446,0,0,0,0,0,0,0,0,0,0,0.000175446,0,0,0,0
1095,45310,0.0006,0,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,43464,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0
1095,45229,0,0.0004,0,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,46103,0,0,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,45704,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0
1095,43461,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0
1095,43465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042
1095,45454,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014,0
1095,43460,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0
1095,43462,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0
1095,43466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022
1096,45455,1.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2036,0
1096,43132,1.288811111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006539987,0
1096,43456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2572
1096,43454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5283
1096,45451,0.2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5033,0
1096,43455,0.8176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584,0
1096,45228,0.0541,0.0541,0.0541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,45109,0.078361742,0,0.009942186,0.024957814,0,0,0,0,0,0,0,0,0,0,0,0.000818485,0
1096,45830,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0
1096,43133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,43950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1704,0
1096,45226,0,0,0.0212,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0
1096,45233,0.0207,0,0.0207,0.0207,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,46701,0.0326,0,0,0.0163,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,46102,0,0,0.0272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,45705,0.0121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605,0
1096,43951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928,0
1096,45232,0,0,0.0232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,45229,0,0.0061,0,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,45452,0.0459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357,0
1096,46703,0.0168,0,0,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,43650,0.013518374,0,0,0,0,0,0,0,0,0,0,0,0,9.45837E-05,0,0.001344636,0
1096,46702,0.0065,0,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0.0013,0
1096,45402,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144,0
1096,45470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036
1096,45831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0
1096,45808,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065,0
1096,45703,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0
1096,45227,0,0,0,0.0008,0,0,0,0,0,0,0,0,0,0,0,0.004,0
1096,43470,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0
1096,43134,0.002499236,5.01273E-05,0,0,0,0,0,0,0,0,0,0,5.01273E-05,0,0,0,0
1096,45230,0.0004,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43203,0,0,0,0,0,0,0.1837,0,0,0,0,0,0,0,0,0,0
1097,43502,0,0,0,0,0.1548,0,0,0,0,0,0,0,0,0,0,0,0
1097,43201,0,0,0,0,0,0,0,0,0,0,0.0938,0,0,0,0,0,0
1097,90019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4176,0
1097,43205,0.0544,0.0544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43503,0,0,0,0,0,0.0483,0,0,0,0,0,0,0,0,0,0,0
1097,43206,0.0441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441,0
1097,43551,0.0723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43505,0,0.0119,0,0,0,0,0,0,0,0,0,0,0,0.0238,0,0,0
1097,90020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1896,0
1097,43513,0.0218,0,0,0,0.0218,0,0,0,0,0,0,0,0,0,0,0,0
1097,43213,0.0412,0.0206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43514,0,0,0,0,0.0206,0,0,0,0,0,0,0,0,0.0206,0,0,0
1097,45201,0.0202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101,0
1097,43218,0,0.0378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43510,0.0248,0,0,0,0,0,0,0,0,0,0,0,0,0.0124,0,0,0
1097,43255,0.1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43504,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0.0098,0,0,0
1097,43202,0,0,0,0,0,0,0,0,0,0,0,0.0091,0,0,0,0,0
1097,43224,0.0267,0.0089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43245,0.0344,0.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43121,0.01824,0.00152,0,0,0.00152,0.00152,0,0,0,0,0,0,0.00304,0,0,0,0
1097,43258,0.0871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,46701,0.012,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43259,0.0826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,45501,0,0,0.0057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,45202,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43241,0.0594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43264,0.018,0.0009,0,0,0,0,0,0,0,0,0,0,0.0045,0,0,0,0
1097,46702,0.013,0,0,0.0052,0,0,0,0,0,0,0,0,0,0,0,0.0026,0
1097,43217,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0
1097,43238,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43229,0.0246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,45220,0,0.00205,0.0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43140,0.020284482,3.3826E-07,0.000189288,0.000274519,0,0,0,0,4.06809E-05,0.000181239,0,0,4.25196E-05,0,0,0.000122359,0
1097,43265,0.018,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,90010,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43260,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43269,0.0234,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,45235,0.0078,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,45300,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0
1097,43220,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43512,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,0,0,0
1097,43228,0.0063,0,0,0,0,0.0021,0,0,0,0,0,0,0,0,0,0,0
1097,45231,0.0084,0,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43113,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,45204,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43111,0.0228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43204,0.00285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285,0
1097,43114,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,45203,0.0018,0,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,90014,0.0136,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43137,0.0256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43235,0.0117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,90030,0.0192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43232,0.0049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,43233,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,90031,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,43203,0,0,0,0,0,0,0.1743,0,0,0,0,0,0,0,0,0,0
1098,43502,0,0,0,0,0.1501,0,0,0,0,0,0,0,0,0,0,0,0
1098,43201,0,0,0,0,0,0,0,0,0,0,0.0957,0,0,0,0,0,0
1098,90019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5466,0
1098,43205,0.0515,0.0515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,43503,0,0,0,0,0,0.0465,0,0,0,0,0,0,0,0,0,0,0
1098,43206,0.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417,0
1098,90020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2336,0
1098,43513,0.0254,0,0,0,0.0254,0,0,0,0,0,0,0,0,0,0,0,0
1098,43551,0.0735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,43505,0,0.01135,0,0,0,0,0,0,0,0,0,0,0,0.0227,0,0,0
1098,43213,0.0394,0.0197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,43514,0,0,0,0,0.0197,0,0,0,0,0,0,0,0,0.0197,0,0,0
1098,45201,0.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0
1098,43218,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,43510,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0
1098,43255,0.1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,43504,0.0095,0,0,0,0,0,0,0,0,0,0,0,0,0.0095,0,0,0
1098,43202,0,0,0,0,0,0,0,0,0,0,0,0.0088,0,0,0,0,0
1098,43224,0.0252,0.0084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,43245,0.0328,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,43121,0.01752,0.00146,0,0,0.00146,0.00146,0,0,0,0,0,0,0.00292,0,0,0,0
1098,43258,0.0858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,43259,0.0812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,46701,0.0114,0,0,0.0057,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,45501,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,43264,0.018,0.0009,0,0,0,0,0,0,0,0,0,0,0.0045,0,0,0,0
1098,43241,0.0583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,45202,0,0,0.0052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,46702,0.01225,0,0,0.0049,0,0,0,0,0,0,0,0,0,0,0,0.00245,0
1098,43217,0,0,0,0,0,0,0,0,0,0,0,0,0.0048,0,0,0,0
